genome,gene,n_tips,n_internal_branches,n_internal_with_alrt,n_internal_with_ufboot,n_zero_alrt,frac_zero_alrt,n_low_alrt_lt_thr,frac_low_alrt_lt_thr,n_low_ufboot_lt_thr,frac_low_ufboot_lt_thr,n_short_bl_internal,frac_short_bl_internal,mean_alrt_internal,median_alrt_internal,mean_ufboot_internal,median_ufboot_internal,mean_bl_internal,median_bl_internal
B764,5G06970,2885,2883,2882,2882,1837,0.6371834894207423,1958,0.6791536593825875,1550,0.5376344086021505,1485,0.5150884495317378,29.340006939625248,0.0,63.504163775156144,72.0,0.0029907894869535168,2.93625e-06
B764,5G07590,2828,2826,2825,2825,1353,0.47876857749469215,1615,0.5714791224345365,1356,0.47983014861995754,1099,0.3888888888888889,41.23840707964601,28.1,67.37026548672566,83.0,0.002935932426654871,0.0010978341
B764,5G08030,1812,1810,1809,1809,1209,0.6679558011049723,1270,0.7016574585635359,1090,0.6022099447513812,1078,0.5955801104972376,26.659038142620226,0.0,56.043117744610285,60.0,0.0038596071038695355,2.563e-06
B764,5G08280,2048,2046,2045,2045,1254,0.6129032258064516,1370,0.6695992179863147,1171,0.572336265884653,1114,0.544477028347996,30.80757946210267,0.0,57.72127139364303,61.0,0.0028134946270415707,2.7881e-06
B764,5G08310,2610,2608,2607,2607,919,0.3523773006134969,1193,0.45743865030674846,1005,0.38535276073619634,744,0.2852760736196319,53.36658995013417,75.1,74.21365554276947,94.0,0.0036409963344840824,0.0013065979
B764,5G08415,1671,1669,1668,1668,883,0.5290593169562612,1001,0.5997603355302576,742,0.4445775913720791,745,0.4463750748951468,37.524520383693016,0.0,71.1558752997602,85.0,0.004634146960431651,0.0024258144000000002
B764,5G08490,2587,2585,2584,2584,913,0.35319148936170214,1142,0.44177949709864606,942,0.3644100580270793,727,0.28123791102514506,54.24040247678009,75.9,74.87267801857585,94.0,0.0035732590650154857,0.0012142955500000002
B764,5G08530,2397,2395,2394,2394,1206,0.5035490605427975,1410,0.5887265135699373,1155,0.4822546972860125,958,0.4,39.57773600668334,0.0,66.17084377610693,82.0,0.0029910117885547224,0.0006989922999999999
B764,5G08580,2393,2391,2390,2390,1117,0.4671685487243831,1309,0.5474696779590129,1114,0.465913843580092,958,0.40066917607695524,42.461548117154784,38.9,68.16443514644351,84.0,0.004972758603138059,0.0017120316500000001
B764,5G08660,2064,2062,2061,2061,1186,0.5751697381183317,1294,0.6275460717749758,1071,0.5193986420950534,1043,0.5058195926285161,34.76933527413873,0.0,61.16399805919457,74.0,0.0036856165964094857,2.9623e-06
B764,5G10900,2459,2457,2456,2456,1161,0.4725274725274725,1373,0.5588115588115589,1173,0.47741147741147744,950,0.38665038665038665,42.51840390879476,33.8,66.97231270358306,83.0,0.0036746340919381107,0.00103646835
B764,5G10920,2467,2465,2464,2464,1200,0.486815415821501,1388,0.5630831643002029,1142,0.46328600405679515,1032,0.41866125760649087,41.15393668831169,15.7,69.25689935064935,83.0,0.003996527703855517,0.0012334308
B764,5G11040,2918,2916,2915,2915,834,0.28600823045267487,1135,0.3892318244170096,877,0.3007544581618656,644,0.22085048010973937,58.766415094339564,78.3,79.42813036020583,95.0,0.0026138443255574635,0.0010147572
B764,5G11330,2765,2763,2762,2762,1139,0.412233079985523,1389,0.50271444082519,1226,0.4437205935577271,918,0.3322475570032573,47.365749456915275,68.65,67.99493120926864,86.0,0.004222324591564081,0.0020134506999999998
B764,5G11380,2572,2570,2569,2569,1052,0.4093385214007782,1273,0.4953307392996109,943,0.3669260700389105,829,0.322568093385214,48.18396263137401,71.0,75.37796808096536,92.0,0.00327516064063839,0.001443463
B764,5G11390,2471,2469,2468,2468,1150,0.46577561765897124,1356,0.5492102065613609,1096,0.44390441474281084,955,0.3867962737950587,43.59011345218801,37.8,69.06199351701783,88.0,0.0045735476917341976,0.0010625915
B764,5G11560,2492,2490,2489,2489,1259,0.5056224899598394,1444,0.5799196787148594,1090,0.43775100401606426,1032,0.41445783132530123,40.35512253917243,0.0,67.98433105664925,87.0,0.002275184396263556,0.0005843799
B764,5G11960,2101,2099,2098,2098,1317,0.6274416388756551,1408,0.6707956169604573,1113,0.5302525011910434,1125,0.5359695092901382,29.98260247855103,0.0,62.99809342230696,76.0,0.00355462555786464,2.8598e-06
B764,5G12040,1583,1581,1580,1580,1099,0.6951296647691335,1152,0.7286527514231499,978,0.618595825426945,1017,0.6432637571157496,24.225822784810134,0.0,54.360759493670884,54.0,0.0030968992210126684,2.62085e-06
B764,5G12290,2738,2736,2735,2735,2046,0.7478070175438597,2154,0.7872807017543859,1850,0.6761695906432749,1758,0.6425438596491229,19.64756855575867,0.0,52.285191956124315,46.0,0.006039853194990861,2.4965e-06
B764,5G12470,1876,1874,1873,1873,913,0.4871931696905016,1066,0.5688367129135539,905,0.4829242262540021,744,0.39701173959445035,40.77373198077938,19.8,67.9177789642285,81.0,0.006323349052002143,0.0019556378
B764,5G12900,2492,2490,2489,2489,925,0.3714859437751004,1189,0.4775100401606426,985,0.39558232931726905,766,0.3076305220883534,50.895942145439925,73.6,73.52390518280434,90.0,0.004606636737725998,0.001421705
B764,5G13020,2638,2636,2635,2635,1580,0.5993930197268589,1748,0.6631259484066768,1405,0.5330045523520486,1327,0.5034142640364189,31.672030360531306,0.0,65.8573055028463,76.0,0.0032970336348007523,4.64e-06
B764,5G13030,2482,2480,2479,2479,1092,0.4403225806451613,1292,0.5209677419354839,956,0.38548387096774195,930,0.375,45.23582089552234,56.8,74.31544977813634,89.0,0.002650303642194434,0.0009358586
B764,5G13230,2679,2677,2676,2676,798,0.2980948823309675,1118,0.4176316772506537,907,0.3388121031004856,608,0.2271199103474038,58.03636023916308,78.0,78.60575485799701,95.0,0.004475959532287014,0.0018934885999999998
B764,5G13420,2332,2330,2329,2329,1141,0.4896995708154506,1314,0.5639484978540773,1148,0.4927038626609442,904,0.38798283261802574,40.55023615285536,19.8,66.2249892657793,80.0,0.0029906354053241785,0.0011111888
B764,5G13530,2937,2935,2934,2934,976,0.33253833049403747,1247,0.42487223168654176,1059,0.36081771720613287,770,0.262350936967632,55.897682344921584,77.85,78.68882072256305,95.0,0.0024288320188139024,0.00076808845
B764,5G13560,2764,2762,2761,2761,1491,0.5398262128892107,1695,0.6136857349746561,1436,0.5199131064446053,1226,0.443881245474294,36.42604128938792,0.0,64.20282506338283,77.0,0.0039122024039116255,0.0016397886
B764,5G13630,2840,2838,2837,2837,809,0.28505990133897113,1179,0.4154334038054968,1084,0.38195912614517263,624,0.21987315010570824,57.720091646105004,77.4,74.5315474092351,92.0,0.003664131153789225,0.0014544529
B764,5G13640,2735,2733,2732,2732,970,0.35492133186974023,1259,0.4606659348701061,961,0.35162824734723747,773,0.2828393706549579,52.195754026354294,74.7,77.1885065885798,92.0,0.0031403526422401134,0.0011742423
B764,5G13680,2847,2845,2844,2844,897,0.31528998242530754,1150,0.40421792618629176,848,0.29806678383128293,738,0.259402460456942,58.00991561181432,79.5,80.28481012658227,97.0,0.003503783286814342,0.0011233381
B764,5G13690,2715,2713,2712,2712,1199,0.4419461850350166,1412,0.5204570586067084,1127,0.41540729819388134,966,0.35606339845189827,45.21253687315628,58.05,71.87426253687316,89.0,0.004250738857780233,0.00130600025
B764,5G13770,2612,2610,2609,2609,865,0.3314176245210728,1179,0.4517241379310345,966,0.3701149425287356,696,0.26666666666666666,54.04124185511688,75.4,74.20850900728249,94.0,0.004340368713606742,0.0016935967
B764,5G14210,2552,2550,2549,2549,968,0.3796078431372549,1217,0.4772549019607843,1133,0.4443137254901961,783,0.3070588235294118,50.4511180855237,73.4,68.86112200863083,87.0,0.003627433180070609,0.0013471102
B764,5G14230,2424,2422,2421,2421,719,0.29686209744013214,1001,0.41329479768786126,899,0.3711808422791082,566,0.2336911643270025,56.59529120198262,76.7,75.91656340355225,91.0,0.004767775081867002,0.0017946523
B764,5G14450,2418,2416,2415,2415,994,0.41142384105960267,1201,0.49710264900662254,1110,0.4594370860927152,826,0.34188741721854304,47.43830227743264,70.9,69.32215320910973,86.0,0.0036356500195031073,0.0014647681
B764,5G14510,2180,2178,2177,2177,881,0.40449954086317724,1099,0.5045913682277319,823,0.3778696051423324,741,0.3402203856749311,47.39793293523198,68.7,74.69545245751034,93.0,0.004781690164538361,0.0018449025
B764,5G14700,1802,1800,1799,1799,1371,0.7616666666666667,1405,0.7805555555555556,1234,0.6855555555555556,1287,0.715,19.15036131183991,0.0,47.95719844357976,40.0,0.002729834072818247,2.2477e-06
B764,5G14760,2792,2790,2789,2789,1075,0.38530465949820786,1318,0.47240143369175625,1155,0.41397849462365593,927,0.33225806451612905,50.82696306920041,74.5,73.92506274650412,89.0,0.0038241540400501934,0.0013939656
B764,5G14950,2518,2516,2515,2515,954,0.37917329093799684,1188,0.47217806041335453,996,0.3958664546899841,726,0.28855325914149443,51.15646123260431,74.0,73.42027833001988,93.0,0.0030619711634990053,0.0009970935
B764,5G15300,2582,2580,2579,2579,974,0.37751937984496126,1232,0.47751937984496123,1020,0.3953488372093023,795,0.3081395348837209,51.18514928266763,73.7,73.06165180302443,94.0,0.004078145413997676,0.0014254057
B764,5G15400,2786,2784,2783,2783,1038,0.3728448275862069,1316,0.47270114942528735,1158,0.41594827586206895,804,0.28879310344827586,50.03999281351055,74.1,71.99029823931009,89.0,0.003602687284010057,0.001454945
B764,5G15540,2892,2890,2889,2889,1289,0.44602076124567475,1458,0.5044982698961937,1584,0.5480968858131487,1056,0.3653979238754325,46.473970231914116,66.6,65.44755970924196,75.0,0.0020964193284527524,0.0006628642
B764,5G15710,2202,2200,2199,2199,926,0.4209090909090909,1127,0.5122727272727273,871,0.39590909090909093,776,0.3527272727272727,47.35889040472938,63.3,73.0081855388813,91.0,0.003920555171214199,0.0012319426
B764,5G15880,2749,2747,2746,2746,1805,0.6570804514015289,1908,0.6945759009828905,1601,0.5828176192209683,1535,0.5587914088096105,27.737436270939522,0.0,57.67407137654771,64.0,0.002262453175564459,2.7207e-06
B764,5G16210,2668,2666,2665,2665,1792,0.6721680420105026,1884,0.7066766691672918,1470,0.5513878469617405,1511,0.5667666916729183,26.54337711069422,0.0,62.776360225140714,70.0,0.0021773903299812385,2.7098e-06
B764,5G16280,2853,2851,2850,2850,1298,0.45527884952648195,1525,0.5349000350754122,1131,0.3967029112592073,1049,0.3679410733076114,43.65968421052637,45.349999999999994,74.43368421052631,91.0,0.0033476741254035154,0.00108477725
B764,5G16300,2675,2673,2672,2672,986,0.36887392442947997,1251,0.468013468013468,1042,0.3898241676019454,785,0.2936775158997381,51.69659431137716,74.1,75.86339820359281,91.0,0.0027294775602919176,0.0009002182
B764,5G16310,2349,2347,2346,2346,1211,0.515977844056242,1387,0.5909671921602045,1184,0.5044737963357477,1038,0.44226672347677887,38.949914748508085,0.0,64.25149190110827,79.0,0.00431832874479966,0.0012957834000000001
B764,5G16420,2635,2633,2632,2632,850,0.3228256741359666,1146,0.4352449677174326,950,0.36080516521078615,700,0.26585643752373717,54.86781914893604,75.95,75.29065349544074,92.0,0.004520826534764439,0.0018197958999999998
B764,5G17230,2834,2832,2831,2831,1565,0.5526129943502824,1739,0.6140536723163842,1570,0.5543785310734464,1344,0.4745762711864407,35.81123277993639,0.0,63.917343694807485,72.0,0.003689596971282243,0.0012647129
B764,5G17250,2037,2035,2034,2034,1261,0.6196560196560197,1355,0.6658476658476659,1066,0.5238329238329238,1098,0.5395577395577396,30.829351032448393,0.0,62.028023598820056,75.0,0.003475473838987215,2.8401500000000002e-06
B764,5G17530,2570,2568,2567,2567,1839,0.7161214953271028,1913,0.7449376947040498,1621,0.6312305295950156,1591,0.6195482866043613,22.84655239579274,0.0,53.19555901830931,51.0,0.002383575984807172,2.5363e-06
B764,5G17620,1282,1280,1279,1279,935,0.73046875,971,0.75859375,800,0.625,846,0.6609375,21.278186082877244,0.0,53.73260359655981,56.0,0.0032068064875684092,2.3849e-06
B764,5G17860,2754,2752,2751,2751,899,0.326671511627907,1250,0.45421511627906974,1173,0.4262354651162791,670,0.24345930232558138,53.219592875318156,75.1,73.6237731733915,87.0,0.004925956405198105,0.0018739362
B764,5G18525,2956,2954,2953,2953,760,0.25727826675693977,1054,0.35680433310765064,846,0.2863913337846987,619,0.20954637779282329,61.964273620047294,80.5,82.50186251269895,98.0,0.0031462503316288556,0.0010835439
B764,5G18580,1780,1778,1777,1777,1475,0.8295838020247469,1510,0.8492688413948256,1221,0.686726659167604,1372,0.7716535433070866,13.67625211029825,0.0,47.981429375351716,41.0,0.0017610311304445618,2.3567e-06
B764,5G18670,2400,2398,2397,2397,745,0.31067556296914095,1023,0.42660550458715596,925,0.38573811509591327,560,0.2335279399499583,55.300333750521446,76.0,74.34668335419273,91.0,0.005390764800750923,0.0021525613
B764,5G18700,2815,2813,2812,2812,1034,0.36757909704941344,1287,0.457518663348738,967,0.3437611091361536,808,0.2872378243867757,52.80903271692732,75.35,76.68492176386913,95.0,0.002403483008748224,0.0008205831
B764,5G18830,2783,2781,2780,2780,1081,0.3887090974469615,1360,0.48903272204243076,1172,0.42143113987774183,870,0.31283710895361383,48.94766187050355,72.6,70.76762589928057,89.0,0.0038872627999280572,0.0015212791
B764,5G19130,2744,2742,2741,2741,1114,0.4062727935813275,1390,0.5069292487235595,1005,0.3665207877461707,915,0.3336980306345733,48.07559284932499,68.9,75.83144837650492,92.0,0.003163822763808831,0.0012106245
B764,5G19180,2789,2787,2786,2786,1746,0.6264800861141012,1895,0.6799425905992106,1476,0.5296017222820237,1498,0.5374955148905634,29.601256281407032,0.0,59.95764536970567,74.0,0.002261562438908829,2.8445e-06
B764,5G19350,2056,2054,2053,2053,1278,0.6222005842259006,1383,0.6733203505355404,1169,0.5691333982473223,1145,0.5574488802336903,30.1541646371164,0.0,57.613735996103266,63.0,0.0030427816973209953,2.8654e-06
B764,5G19610,2819,2817,2816,2816,634,0.2250621228257011,1007,0.3574724884629038,836,0.29676961306354277,503,0.17855875044373448,63.7393465909091,81.7,82.2801846590909,96.0,0.004477221355220162,0.001582028
B764,5G19640,2385,2383,2382,2382,1085,0.4553084347461183,1281,0.5375577003776753,1037,0.4351657574485942,916,0.3843894250944188,43.673299748110864,43.45,71.23047858942066,88.5,0.004548772336439965,0.00139611425
B764,5G19680,1600,1598,1597,1597,1086,0.6795994993742178,1131,0.7077596996245307,899,0.5625782227784731,978,0.6120150187734669,25.960864120225395,0.0,59.74827802128992,68.0,0.0032682400279899623,2.7936e-06
B764,5G19690,1924,1922,1921,1921,1445,0.7518210197710719,1487,0.7736732570239334,1238,0.644120707596254,1334,0.6940686784599376,20.133420093701204,0.0,51.63196251952108,46.0,0.0027230772617386823,2.3079e-06
B764,5G19730,2828,2826,2825,2825,1612,0.5704175513092711,1800,0.6369426751592356,1499,0.5304317055909412,1385,0.49009200283085635,34.04612389380531,0.0,60.657699115044245,75.0,0.0039232777140177115,9.43858e-05
B764,5G20170,2781,2779,2778,2778,1676,0.603094638359122,1829,0.6581504138179202,1515,0.5451601295430011,1474,0.5304066210867219,31.509755219582413,0.0,62.89308855291576,71.0,0.0030244969299135964,2.8838000000000002e-06
B764,5G20270,1986,1984,1983,1983,1263,0.6365927419354839,1365,0.6880040322580645,1151,0.5801411290322581,1117,0.5630040322580645,29.013010590015114,0.0,58.83459404942007,61.0,0.0026027584852244016,2.7141e-06
B764,5G20890,2733,2731,2730,2730,1795,0.6572683998535335,1929,0.706334675942878,1514,0.554375686561699,1539,0.563529842548517,27.158461538461555,0.0,61.94249084249084,71.0,0.0018699866512087893,2.82275e-06
B764,5G20990,2663,2661,2660,2660,1557,0.5851183765501691,1680,0.6313416009019166,1244,0.4674934235249906,1341,0.503945885005637,33.927969924811975,0.0,70.45676691729324,83.0,0.0026242485792857093,2.95135e-06
B764,5G21930,2420,2418,2417,2417,1068,0.44168734491315137,1294,0.5351530190239868,993,0.4106699751861042,847,0.35028949545078575,44.071700455109564,51.2,74.10508895324783,88.0,0.005250578648034764,0.002220903
B764,5G21970,2500,2498,2497,2497,957,0.38310648518815055,1202,0.4811849479583667,1013,0.4055244195356285,790,0.31625300240192156,50.04649579495386,73.5,73.9443331998398,90.0,0.004256274538646384,0.0015737482
B764,5G21990,2752,2750,2749,2749,1332,0.4843636363636364,1571,0.5712727272727273,1372,0.4989090909090909,1127,0.4098181818181818,41.56144052382687,27.4,64.26264096034922,80.0,0.005166625125027269,0.0015067945
B764,5G22030,2859,2857,2856,2856,1352,0.47322366118305914,1573,0.5505775288764438,1147,0.4014700735036752,1107,0.38746937346867344,42.826960784313734,34.400000000000006,75.28536414565826,89.0,0.0023902661013305397,0.0006923045999999999
B764,5G22260,2560,2558,2557,2557,1002,0.39171227521501173,1232,0.48162627052384677,1003,0.392103205629398,825,0.32251759186864737,49.50156433320284,73.2,73.40007821666015,93.0,0.0035015839570590496,0.0013055043
B764,5G22330,1611,1609,1608,1608,1212,0.7532628962088254,1246,0.7743940335612182,1002,0.622747047855811,1114,0.692355500310752,20.03370646766171,0.0,53.53917910447761,52.0,0.0031947489572139425,2.2899e-06
B764,5G22350,2224,2222,2221,2221,1480,0.6660666066606661,1585,0.7133213321332134,1361,0.6125112511251125,1244,0.5598559855985599,26.168302566411523,0.0,56.121116614137776,54.0,0.0030443060021611923,2.7619e-06
B764,5G22450,2916,2914,2913,2913,1224,0.4200411805078929,1481,0.5082361015785861,1262,0.43308167467398767,989,0.33939601921757034,47.565430827325734,65.7,71.01098523858565,86.0,0.00269399949055956,0.0009142344
B764,5G22510,2813,2811,2810,2810,1103,0.39238705087157594,1415,0.5033795802205621,1218,0.43329775880469584,904,0.3215937388829598,47.911352313167214,69.25,71.93131672597865,86.5,0.004868595130355883,0.0021366115
B764,5G22750,2921,2919,2918,2918,1110,0.3802672147995889,1367,0.4683110654333676,1060,0.3631380609797876,927,0.3175745118191161,50.899794379712056,74.3,75.81596984235777,93.0,0.0037978069025702606,0.00141558535
B764,5G22800,2693,2691,2690,2690,740,0.27499070977331846,1037,0.3853586027499071,927,0.34448160535117056,594,0.22073578595317725,59.71773234200737,79.6,77.87174721189591,96.0,0.003632961074535317,0.0015027166
B764,5G22850,2045,2043,2042,2042,1218,0.5961820851688693,1347,0.6593245227606461,1044,0.5110132158590308,1075,0.5261869799314733,31.659794319294797,0.0,64.07296767874632,78.0,0.0028968272195886388,2.93825e-06
B764,5G23050,2473,2471,2470,2470,1713,0.6932416025900445,1814,0.7341157426143262,1424,0.576284904896803,1480,0.5989477944152165,24.406396761133603,0.0,57.41012145748988,65.0,0.002364653435101196,2.60525e-06
B764,5G23060,1401,1399,1398,1398,987,0.7055039313795568,1028,0.7348105789849892,843,0.6025732666190136,874,0.6247319513938527,23.747496423462074,0.0,58.412017167381975,63.0,0.0031135809795422094,2.77165e-06
B764,5G23110,2892,2890,2889,2889,462,0.15986159169550174,720,0.2491349480968858,123,0.04256055363321799,381,0.13183391003460207,74.09331948771191,93.3,92.85289027345102,98.0,0.002488650618103161,0.0008212748
B764,5G23300,2398,2396,2395,2395,1240,0.5175292153589316,1433,0.5980801335559266,1216,0.5075125208681135,1038,0.4332220367278798,38.01691022964506,0.0,65.85135699373696,79.0,0.003021673267056361,0.0013049786
B764,5G23340,2651,2649,2648,2648,1136,0.42884107210268024,1365,0.5152887882219706,1062,0.40090600226500567,925,0.3491883729709324,46.247394259818726,61.400000000000006,73.70015105740181,91.0,0.003544114167749242,0.0012841886000000001
B764,5G23880,2629,2627,2626,2626,1913,0.7282070803197563,1974,0.75142748382185,1609,0.6124857251617815,1682,0.6402740768937952,22.306473724295522,0.0,54.55978674790556,52.5,0.0021747089749809653,2.4191500000000004e-06
B764,5G24240,2610,2608,2607,2607,1034,0.3964723926380368,1264,0.48466257668711654,934,0.3581288343558282,824,0.3159509202453988,49.817529727656236,73.1,76.2428078250863,93.0,0.004360297787840425,0.0015012813
B764,5G24810,2625,2623,2622,2622,1235,0.4708349218452154,1437,0.5478459778879146,1113,0.42432329393823864,993,0.378574151734655,43.02421815408087,36.15,72.90770404271548,89.0,0.003468264435049579,0.0011443784999999999
B764,5G25230,2734,2732,2731,2731,1145,0.4191068814055637,1384,0.5065885797950219,1132,0.4143484626647145,942,0.34480234260614934,47.340278286341906,65.5,73.19846210179422,89.0,0.002531494108897836,0.0007968474
B764,5G26570,2590,2588,2587,2587,1294,0.5,1456,0.5625965996908809,1236,0.4775888717156105,1070,0.4134466769706337,40.76238886741404,0.0,66.5380749903363,82.0,0.003675598759721698,0.0009064135
B764,5G26820,1743,1741,1740,1740,1187,0.6817920735209649,1236,0.7099368179207353,1006,0.5778288340034463,1087,0.6243538196438828,25.815344827586216,0.0,58.25114942528736,64.0,0.003509998451149454,2.4592500000000002e-06
B764,5G27970,2868,2866,2865,2865,1889,0.6591067690160503,1990,0.6943475226796929,1626,0.567341242149337,1636,0.5708304256803908,28.047120418848174,0.0,61.51902268760907,71.0,0.0021685751010471267,2.7484e-06
B764,5G30510,2651,2649,2648,2648,1388,0.5239713099282748,1585,0.5983389958474896,1209,0.4563986409966025,1101,0.41562853907134767,37.70105740181269,0.0,68.99320241691844,84.0,0.003278421237273413,0.00115143065
B764,5G35410,1711,1709,1708,1708,1286,0.7524868344060854,1324,0.7747220596840257,1094,0.6401404330017554,1199,0.7015798712697484,20.10128805620608,0.0,51.05913348946136,43.0,0.003209900695257611,2.3416e-06
B764,5G35460,2544,2542,2541,2541,1526,0.6003147128245476,1641,0.6455546813532651,1255,0.493705743509048,1300,0.5114083398898505,32.05619834710748,0.0,66.81739472648563,80.0,0.003157288760763475,2.9613e-06
B764,5G35560,2606,2604,2603,2603,1558,0.598310291858679,1697,0.651689708141321,1332,0.511520737327189,1304,0.500768049155146,32.269919323857096,0.0,65.05685747214753,78.0,0.0037542417862850685,6.7727e-06
B764,5G36880,1900,1898,1897,1897,1455,0.7665964172813488,1495,0.7876712328767124,1257,0.6622760800842993,1365,0.7191780821917808,18.87907221929363,0.0,52.23247232472325,49.0,0.0027886444836584257,2.3216e-06
B764,5G36890,2661,2659,2658,2658,1556,0.58518239939827,1686,0.634072959759308,1263,0.4749905979691613,1314,0.4941707408800301,33.444883370955665,0.0,69.59969902182092,83.0,0.0024169812957863094,3.636735e-05
B764,5G37830,2798,2796,2795,2795,793,0.2836194563662375,1094,0.39127324749642345,974,0.34835479256080115,623,0.22281831187410586,59.675813953488294,80.0,77.15813953488372,94.0,0.0031120155440071563,0.0011904996
B764,5G38530,2524,2522,2521,2521,861,0.3413957176843775,1138,0.4512291831879461,1022,0.40523394131641555,708,0.28072957969865187,52.24113447044828,74.8,70.56445854819516,90.0,0.003680983918802055,0.0015944306
B764,5G39040,1350,1348,1347,1347,918,0.6810089020771514,962,0.7136498516320475,781,0.5793768545994066,830,0.615727002967359,25.683815887156644,0.0,58.345953971789164,68.0,0.0049187097743132995,2.4417e-06
B764,5G39500,2616,2614,2613,2613,776,0.29686304514154555,1069,0.4089517980107116,904,0.3458301453710788,600,0.22953328232593725,58.19559892843474,79.2,77.41905855338692,97.0,0.0027844104223880583,0.000963918
B764,5G39710,2584,2582,2581,2581,686,0.2656855151045701,1003,0.3884585592563904,867,0.33578621223857474,532,0.20604182804027885,60.25226656334746,80.0,77.92870980240217,95.0,0.004418946523014336,0.0018417937
B764,5G39830,2060,2058,2057,2057,1444,0.7016520894071915,1514,0.7356656948493683,1223,0.5942662779397473,1323,0.6428571428571429,23.966893534273215,0.0,57.74914924647545,63.0,0.0032901086145843464,2.4427e-06
B764,5G40405,2416,2414,2413,2413,809,0.3351284175642088,1074,0.44490472245236123,877,0.3632974316487158,654,0.27091963545981773,54.06382096974715,76.0,76.30832987981765,94.0,0.004494026108371315,0.0016355981
B764,5G40440,2792,2790,2789,2789,1330,0.4767025089605735,1521,0.5451612903225806,1236,0.443010752688172,1097,0.3931899641577061,42.522015059160886,35.3,69.1986375044819,86.0,0.003141171670885619,0.0012293737
B764,5G40480,2767,2765,2764,2764,841,0.30415913200723327,1070,0.38698010849909587,969,0.3504520795660036,664,0.24014466546112115,58.326266280752506,78.2,78.38567293777135,93.0,0.0029413532954052127,0.0009870559
B764,5G40740,2865,2863,2862,2862,1264,0.4414949353824659,1515,0.5291652113168006,1293,0.45162417045057635,1031,0.3601117708697171,44.46453529000703,53.5,70.99510831586304,85.0,0.002948777841614262,0.0010933936
B764,5G40820,2719,2717,2716,2716,1084,0.39896945160103053,1230,0.45270518954729483,851,0.31321310268678687,887,0.326463010673537,51.7618188512518,75.15,79.56921944035346,98.0,0.003230694198858617,0.0009551522
B764,5G41800,2717,2715,2714,2714,1569,0.5779005524861879,1736,0.6394106813996316,1295,0.47697974217311234,1301,0.47918968692449354,33.64233603537215,0.0,66.84745762711864,83.0,0.003511598351142224,0.00033343114999999997
B764,5G43920,2822,2820,2819,2819,1187,0.42092198581560286,1455,0.5159574468085106,1197,0.42446808510638295,996,0.35319148936170214,46.87587797091163,62.3,70.64455480666903,88.0,0.0035729352884710905,0.0013370114
B764,5G44000,2322,2320,2319,2319,748,0.32241379310344825,1016,0.4379310344827586,834,0.3594827586206897,611,0.2633620689655172,54.501983613626514,75.6,76.82837429926693,92.0,0.0051737055811125416,0.0024146717
B764,5G44240,2198,2196,2195,2195,1379,0.6279599271402551,1479,0.6734972677595629,1170,0.5327868852459017,1199,0.5459927140255009,30.059772209567225,0.0,59.81594533029613,73.0,0.00345795942569476,2.8121e-06
B764,5G44370,2355,2353,2352,2352,1003,0.4262643433914152,1246,0.5295367615809605,1043,0.44326391840203994,821,0.34891627709307266,45.467899659863875,53.400000000000006,68.95110544217687,87.0,0.0035551002414540814,0.00125479275
B764,5G45780,2884,2882,2881,2881,1690,0.5863983344899375,1864,0.6467730742539903,1530,0.5308813324080499,1462,0.5072866065232478,33.05612634501912,0.0,63.28358208955224,75.0,0.0027952100121485584,2.9542e-06
B764,5G45900,1678,1676,1675,1675,1178,0.7028639618138425,1236,0.7374701670644391,998,0.5954653937947494,1068,0.6372315035799523,23.765134328358222,0.0,55.63820895522388,64.0,0.00382049210137312,2.4249e-06
B764,5G46070,2623,2621,2620,2620,1018,0.3884013735215567,1264,0.48225867989317056,1117,0.42617321632964517,827,0.3155284242655475,49.67492366412223,73.4,72.66946564885497,88.0,0.003224507646259537,0.001142669
B764,5G46100,2149,2147,2146,2146,732,0.34094084769445737,969,0.45132743362831856,779,0.36283185840707965,587,0.2734047508150908,53.35521901211553,75.4,75.09739049394221,94.0,0.003969000902050327,0.00185044185
B764,5G46180,2828,2826,2825,2825,1710,0.6050955414012739,1847,0.6535739561217269,1516,0.5364472753007785,1499,0.5304317055909412,31.69008849557516,0.0,65.61345132743362,75.0,0.0032178949555398194,2.9149e-06
B764,5G46220,2486,2484,2483,2483,1145,0.4609500805152979,1388,0.5587761674718197,1184,0.47665056360708535,980,0.394524959742351,42.468344744260975,39.4,68.12847362062021,83.0,0.0044010441117599665,0.0014946101
B764,5G46580,2543,2541,2540,2540,885,0.3482880755608028,1166,0.4588744588744589,998,0.39275875639512003,717,0.282172373081464,53.500039370078746,74.95,73.11811023622047,92.0,0.003912680328346458,0.00143152955
B764,5G47010,2872,2870,2869,2869,1510,0.5261324041811847,1736,0.6048780487804878,1352,0.4710801393728223,1255,0.4372822299651568,37.72523527361447,0.0,69.19658417567096,83.0,0.0029213165952945304,0.0008881328
B764,5G47040,2824,2822,2821,2821,1196,0.4238128986534373,1403,0.49716513111268607,1156,0.40963855421686746,1028,0.3642806520198441,47.37110953562566,70.6,73.79369018078695,89.0,0.0022251772474299906,0.0009630878
B764,5G47690,2921,2919,2918,2918,1704,0.5837615621788284,1849,0.6334361082562522,1437,0.49229188078108943,1425,0.4881808838643371,34.090472926662095,0.0,67.21864290610007,81.0,0.0022268877315627174,6.61297e-05
